customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1266.0,Harry,,Male,68.0,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,10.0
1267.0,Leopold,Dainton,Male,39.0,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19.0
1269.0,Ravid,Kilgallon,Male,56.0,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7.0
1270.0,Cullen,Langshaw,Male,72.0,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10.0
1271.0,Jo-anne,Pringer,Female,71.0,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0
1273.0,Hieronymus,Whinray,Male,48.0,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14.0
1274.0,Emmerich,Tinkler,Male,12.0,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0
1275.0,Francisca,Whittek,Female,70.0,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8.0
1276.0,Farrel,Waiting,Male,24.0,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4.0
1278.0,Betsy,Schruurs,Female,14.0,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2.0
1279.0,Burr,Lygoe,Male,30.0,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0
1280.0,Horacio,Peyntue,Male,71.0,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15.0
1281.0,Leighton,Zisneros,Male,29.0,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0
1282.0,Garald,Pidler,Male,99.0,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0
1283.0,Tory,Minnette,Female,43.0,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0
1284.0,Alexis,Aronov,Male,30.0,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11.0
1285.0,Tomkin,Fudge,Male,44.0,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12.0
1286.0,Mina,Clawley,Female,83.0,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0
1287.0,Nicko,Saddleton,Male,72.0,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20.0
1288.0,Abra,Cuardall,Female,51.0,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0
1290.0,Vassily,Ramalho,Male,49.0,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0
1291.0,Warner,Zuker,Male,49.49738219895288,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0
1293.0,Vidovic,Fretson,Male,89.0,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8.0
1295.0,Irving,Murton,Male,66.0,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5.0
1296.0,Essy,Vondrak,Female,61.0,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0
1297.0,Shay,Gimbart,Male,91.0,1981-02-12,Social Worker,Health,Mass Customer,N,No,3.0
1298.0,Guglielmo,Yele,Male,35.0,1974-04-06,Research Nurse,Health,Mass Customer,N,No,16.0
1300.0,Sisely,Strelitzer,Female,49.49738219895288,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0
1301.0,Trix,,Female,17.0,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,N,No,9.0
1302.0,Ericka,Eggers,Female,29.0,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2.0
1305.0,Averil,Gentiry,Male,97.0,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6.0
1306.0,Doyle,Oleksinski,Male,13.0,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13.0
1307.0,Emlyn,Musgrave,Female,73.0,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10.0
1310.0,Keane,Leebeter,Male,38.0,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13.0
1311.0,Sharona,Cunah,Female,89.0,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0
1312.0,Magda,Baugh,Female,96.0,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8.0
1313.0,Hughie,Laboune,Male,59.0,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,22.0
1314.0,De,Eilhart,Female,25.0,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6.0
1316.0,Steven,Castellaccio,Male,79.0,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,18.0
1317.0,Barrett,Lindley,Male,2.0,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5.0
1318.0,Barbe,Assender,Female,10.0,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0
1321.0,Bree,Domenge,Female,29.0,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8.0
1322.0,Kathye,Christie,Female,37.0,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0
1324.0,Randie,Arnowitz,Female,88.0,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11.0
1325.0,Ty,Belliard,Male,67.0,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14.0
1326.0,Goddard,Tinn,Male,15.0,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,5.0
1327.0,Sarita,Khosa,Female,57.0,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6.0
1328.0,Stavro,Gargett,Male,19.0,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0
1331.0,Edward,Hawkwood,Male,12.0,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0
1333.0,Phillipp,McMonnies,Male,4.0,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,9.0
1334.0,Cicily,Jenks,Female,72.0,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0
1337.0,Damara,Wheatland,Female,15.0,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,10.0
1339.0,Mariam,Guiel,Female,82.0,1978-12-09,Editor,IT,High Net Worth,N,No,14.0
1341.0,Parry,Rigolle,Male,65.0,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15.0
1343.0,Creight,Deery,Male,67.0,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,5.0
1344.0,Renelle,Tutin,Female,20.0,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,No,4.0
1345.0,Jeth,Marien,Male,94.0,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12.0
1346.0,Woody,Dowthwaite,Male,9.0,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19.0
1347.0,Leisha,Signoret,Female,14.0,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0
1349.0,Curran,Gush,Male,83.0,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1.0
1350.0,Bing,Vicar,Male,10.0,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8.0
1352.0,Jerald,Lesly,Male,53.0,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,18.0
1353.0,Phebe,Dockwra,Female,1.0,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,11.0
1354.0,Karee,Hyman,Female,49.49738219895288,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0
1355.0,Isador,Hallitt,Male,37.0,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,1.0
1357.0,Waylin,Eassom,Male,69.0,1993-05-14,Research Nurse,Health,High Net Worth,N,No,6.0
1358.0,Gerome,Whittock,Male,8.0,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,6.0
1359.0,Estrella,Carwithen,Female,54.0,1993-02-24,Help Desk Technician,Retail,Mass Customer,N,No,6.0
1360.0,Maurice,Blas,Male,41.0,1970-07-04,Design Engineer,Manufacturing,Mass Customer,N,Yes,15.0
1361.0,Gradeigh,Saltmarshe,Male,56.0,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0
1362.0,Giuditta,Dearlove,Female,20.0,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,15.0
1363.0,Boniface,Kivelhan,Male,7.0,1961-10-16,Associate Professor,Financial Services,Mass Customer,N,No,18.0
1364.0,Selby,Cabbell,Male,99.0,1978-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,21.0
1365.0,Shurlocke,Pirie,Male,97.0,1992-04-19,Research Associate,Health,Mass Customer,N,No,3.0
1366.0,Zacharia,Rigler,Male,10.0,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0
1367.0,Fredrika,Danielkiewicz,Female,63.0,1973-06-29,Internal Auditor,Retail,Mass Customer,N,No,18.0
1369.0,Ilka,Allabush,Female,51.0,1994-05-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6.0
1370.0,Chastity,Martinat,Female,44.0,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,18.0
1371.0,Aretha,Joscelyn,Female,39.0,1959-08-02,Design Engineer,Retail,Mass Customer,N,Yes,13.0
1372.0,Rockie,Wheldon,Male,44.0,1980-07-02,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,17.0
1373.0,Shaylynn,Epsley,Female,3.0,1958-09-23,Director of Sales,Financial Services,Mass Customer,N,Yes,12.0
1375.0,Archie,Van den Hof,Male,36.0,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18.0
1376.0,Pail,,Male,89.0,1966-03-12,Environmental Tech,Health,Mass Customer,N,Yes,18.0
1377.0,Giacomo,Roseburgh,Male,86.0,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0
1379.0,Lou,Drews,Female,63.0,1989-06-16,Legal Assistant,Financial Services,Mass Customer,N,Yes,7.0
1380.0,Lavina,Clavey,Female,99.0,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
1381.0,Ellary,Ramsey,Male,79.0,1985-03-11,Engineer IV,Manufacturing,Affluent Customer,N,Yes,15.0
1382.0,Lucio,Reame,Male,27.0,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20.0
1383.0,Coriss,Casarino,Female,81.0,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,8.0
1384.0,Marcile,Carren,Female,48.0,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2.0
1385.0,Melesa,Priddy,Female,39.0,1957-08-17,Cost Accountant,Financial Services,Mass Customer,N,No,16.0
1386.0,Mufinella,Kalvin,Female,71.0,1967-06-12,Help Desk Technician,Retail,Mass Customer,N,Yes,12.0
1387.0,Natalee,Comport,Female,33.0,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4.0
1388.0,Carny,Shilstone,Male,86.0,1972-08-14,Internal Auditor,Financial Services,Mass Customer,N,No,7.0
1390.0,Christyna,Feldberg,Female,74.0,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,1.0
1391.0,Winni,Cana,Female,62.0,1976-08-05,Marketing Assistant,Retail,High Net Worth,N,No,12.0
1392.0,Marris,Waison,Female,28.0,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,N,No,1.0
1396.0,Sinclair,Melonby,Male,20.0,1987-10-07,Cost Accountant,Financial Services,Mass Customer,N,No,18.0
1397.0,Dimitri,Durie,Male,29.0,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0
1398.0,Anderea,Pulteneye,Female,11.0,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,17.0
1399.0,Kaye,Clulow,Female,84.0,1967-09-08,Staff Scientist,Manufacturing,Mass Customer,N,No,15.0
1400.0,Rikki,Eytel,Female,51.0,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7.0
1402.0,Hillier,Andraud,Male,58.0,2001-12-08,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0
1403.0,Germana,McFadin,Female,18.0,1980-12-01,Geologist II,Retail,Mass Customer,N,No,16.0
1404.0,Emmott,Mercik,Male,78.0,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14.0
1405.0,Kylie,Spriggin,Female,52.0,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,11.0
1406.0,Georges,Tilne,Male,3.0,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,17.0
1407.0,Tamarah,Sobtka,Female,43.0,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9.0
1408.0,Kendricks,Plastow,Male,14.0,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4.0
1410.0,Althea,Macvey,Female,10.0,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6.0
1411.0,Katrina,Coltart,Female,24.0,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,5.0
1413.0,Vi,Lauga,Female,47.0,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0
1414.0,Allison,Clowton,Female,57.0,1980-02-29,Help Desk Technician,Retail,Mass Customer,N,Yes,10.0
1415.0,Merilyn,Dikle,Female,68.0,1998-12-14,Executive Secretary,Property,High Net Worth,N,Yes,3.0
1418.0,Valaria,Hugh,Female,80.0,1976-11-29,Senior Sales Associate,IT,Affluent Customer,N,Yes,21.0
1419.0,Roddy,Ollerton,Male,5.0,1967-01-11,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4.0
1420.0,Minni,Hanner,Female,14.0,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,11.0
1421.0,Mallorie,Gouth,Female,74.0,1956-04-14,Senior Editor,Property,Mass Customer,N,No,20.0
1422.0,Georgy,Rickwood,Male,31.0,1972-03-13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16.0
1423.0,Tiphanie,Klossek,Female,51.0,1959-06-17,Project Manager,Manufacturing,Mass Customer,N,No,19.0
1424.0,Allin,Arbuckel,Male,56.0,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Yes,14.0
1425.0,Chrisy,Sivess,Male,20.0,1986-07-06,General Manager,Retail,High Net Worth,N,Yes,11.0
1426.0,Allyn,Carswell,Female,72.0,1956-08-23,Financial Advisor,Financial Services,Mass Customer,N,No,17.0
1427.0,Jodie,Juett,Male,14.0,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,N,No,8.0
1428.0,Morissa,Ozintsev,Female,93.0,1998-11-15,Sales Representative,Retail,High Net Worth,N,No,1.0
1429.0,Dante,Jikylls,Male,94.0,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12.0
1430.0,Kalli,Pigeram,Female,86.0,1999-07-24,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3.0
1431.0,Derek,Malafe,Male,29.0,1975-05-13,Sales Associate,Financial Services,Affluent Customer,N,Yes,17.0
1432.0,Hiram,Kittiman,Male,70.0,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2.0
1433.0,Marya,Szwandt,Female,15.0,1958-09-25,Account Coordinator,IT,Mass Customer,N,No,20.0
1434.0,Craig,Guswell,Male,42.0,1973-08-14,Statistician I,Property,High Net Worth,N,No,9.0
1435.0,Derek,Podmore,Male,96.0,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19.0
1437.0,Gearalt,Challis,Male,35.0,1974-09-12,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20.0
1438.0,Winifred,MacRonald,Female,27.0,1975-11-01,Social Worker,Health,Mass Customer,N,Yes,14.0
1439.0,Leupold,Detoc,Male,97.0,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,19.0
1440.0,Consuela,O'Logan,Female,19.0,1965-11-22,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12.0
1444.0,Claudian,Ruos,Male,97.0,1975-04-14,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8.0
1445.0,Bettine,Yoselevitch,Female,57.0,1973-03-29,Web Designer II,IT,Affluent Customer,N,No,18.0
1446.0,Gabriello,Nell,Male,51.0,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,17.0
1447.0,Renaldo,Maudsley,Male,29.0,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,4.0
1448.0,Hinze,Bullent,Male,40.0,1988-08-09,VP Product Management,Property,Mass Customer,N,No,20.0
1450.0,Floris,Dunkerley,Female,23.0,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0
1451.0,Courtney,Meas,Female,32.0,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,Yes,16.0
1452.0,Zachery,Hamber,Male,99.0,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,20.0
1453.0,Ahmed,,Male,54.0,1977-07-30,Computer Systems Analyst I,Health,High Net Worth,N,No,13.0
1454.0,Caesar,Wattam,Male,4.0,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3.0
1455.0,Cleo,,Female,2.0,1992-07-26,Software Engineer I,Property,Affluent Customer,N,No,8.0
1456.0,Berkie,Croall,Male,97.0,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,6.0
1458.0,Ashley,Behneke,Male,40.0,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,No,11.0
1459.0,Haydon,Berkery,Male,89.0,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4.0
1460.0,Morley,Shutt,Male,92.0,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0
1462.0,Omero,Hauxley,Male,16.0,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0
1463.0,Willie,Landsberg,Male,53.0,1965-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,18.0
1465.0,Wilona,Osgood,Female,53.0,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5.0
1466.0,Cyndia,Gull,Female,62.0,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2.0
1468.0,Adaline,Hayles,Female,37.0,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,22.0
1469.0,Shermy,,Male,77.0,1957-06-29,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14.0
1470.0,Albie,Pach,Male,62.0,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1472.0,Demeter,Robbeke,Female,3.0,1964-03-03,Environmental Specialist,Financial Services,Mass Customer,N,No,17.0
1474.0,Farley,Rosen,Male,54.0,1986-05-27,Structural Analysis Engineer,Health,Mass Customer,N,Yes,21.0
1475.0,Aristotle,Jess,Male,41.0,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,7.0
1478.0,Fulton,Blayney,Male,40.0,1992-12-05,VP Quality Control,Financial Services,High Net Worth,N,No,9.0
1479.0,Avrom,Clougher,Male,25.0,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,21.0
1481.0,Ellissa,Stanney,Female,93.0,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0
1482.0,Georas,Niesel,Male,29.0,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,12.0
1483.0,Beth,Daile,Female,55.0,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14.0
1485.0,Meredeth,Luck,Male,50.0,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6.0
1486.0,Dag,Landell,Male,14.0,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,10.0
1489.0,Mead,Wollard,Male,17.0,1993-05-13,Teacher,Health,Mass Customer,N,No,4.0
1490.0,Lusa,Hargerie,Female,36.0,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,6.0
1491.0,Agneta,Swiggs,Female,96.0,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,4.0
1493.0,Lisabeth,Fundell,Female,51.0,1987-08-12,Engineer II,Argiculture,High Net Worth,N,No,22.0
1495.0,Charmion,Dobsons,Female,4.0,1989-08-14,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8.0
1496.0,Cordie,Disbrow,Female,22.0,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,3.0
1497.0,Karole,Grinin,Female,70.0,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,14.0
1499.0,Patton,Wrey,Male,88.0,1973-08-18,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0
1501.0,Shelby,Trayhorn,Female,74.0,1973-07-31,Account Executive,Property,Mass Customer,N,Yes,14.0
1502.0,Margalit,Handrick,Female,52.0,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0
1504.0,Coop,Corneck,Male,98.0,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,13.0
1505.0,Cristian,Trounce,Male,90.0,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,N,No,3.0
1508.0,Orv,Milland,Male,80.0,1986-08-28,Clinical Specialist,Health,Affluent Customer,N,Yes,11.0
1510.0,Timmie,Chitty,Male,94.0,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,18.0
1511.0,Yves,Trehearne,Male,97.0,1990-07-08,Internal Auditor,Financial Services,Mass Customer,N,No,4.0
1515.0,Dietrich,Escott,Male,80.0,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0
1516.0,Ham,Pietrusiak,Male,6.0,1967-07-12,VP Sales,IT,Affluent Customer,N,No,19.0
1517.0,Murdoch,Twort,Male,90.0,1987-09-15,Operator,IT,Affluent Customer,N,No,12.0
1518.0,Dallon,Greatreax,Male,66.0,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,18.0
1519.0,Marwin,Jeyness,Male,35.0,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1.0
1521.0,Pernell,Duffett,Male,49.0,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22.0
1522.0,Hubie,Thunnerclef,Male,57.0,1994-06-13,Paralegal,Financial Services,Mass Customer,N,No,7.0
1523.0,Brnaba,Dighton,Male,78.0,1959-09-06,Product Engineer,Financial Services,Mass Customer,N,Yes,17.0
1524.0,Bonni,Drakers,Female,7.0,1975-04-29,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0
1525.0,Philis,Whittam,Female,43.0,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,5.0
1526.0,Charlie,MacKibbon,Male,50.0,1964-11-07,Editor,Manufacturing,Mass Customer,N,Yes,19.0
1527.0,Gerek,Chape,Male,23.0,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2.0
1529.0,Tansy,Beltzner,Female,49.49738219895288,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,5.0
1530.0,Alexandr,Maylard,Male,89.0,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,9.0
1531.0,Evaleen,Pusey,Female,20.0,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0
1532.0,Marty,Wiggall,Female,27.0,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0
1533.0,Sonia,Rous,Female,59.0,1977-07-02,Social Worker,Health,Affluent Customer,N,Yes,8.0
1534.0,Rosabelle,Hollington,Female,74.0,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4.0
1535.0,Emanuel,Baukham,Male,80.0,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0
1536.0,Tiffany,Fanshaw,Female,28.0,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,Yes,15.0
1537.0,Andres,Beranek,Male,23.0,1969-11-17,Librarian,Entertainment,Mass Customer,N,No,10.0
1538.0,Ahmed,Edmondson,Male,74.0,1989-04-22,Pharmacist,Health,High Net Worth,N,Yes,12.0
1540.0,Ilene,Agett,Female,53.0,1962-03-17,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,19.0
1541.0,Dynah,Grimes,Female,7.0,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,Yes,13.0
1542.0,Sanders,Fernyhough,Male,56.0,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,12.0
1544.0,Keane,Moneypenny,Male,75.0,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,Yes,11.0
1545.0,Carver,Saturley,Male,34.0,1977-09-06,Associate Professor,Health,Mass Customer,N,Yes,15.0
1546.0,Natalya,Moscone,Female,22.0,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8.0
